ZipCode__c,Name,EmissionFactorUpdateYear__c,SubRegion__c,State__c,City__c,Country__c,CO2__c,N2OLbGWh__c,CH4LbGWh__c,CO2eTotalLbMWh__c,CO2eTotalLbMWhMarketBased__c,OilMix__c,HydroMix__c,WindMix__c,GeothermalMix__c,BiomassMix__c,CoalMix__c,GasMix__c,NuclearMix__c,SolarMix__c,OtherFossilFuelMix__c,OtherUnknownPurchasedFuelMix__c,OilMixMarketBased__c,HydroMixMarketBased__c,WindMixMarketBased__c,GeothermalMixMarketBased__c,BiomassMixMarketBased__c,CoalMixMarketBased__c,GasMixMarketBased__c,NuclearMixMarketBased__c,SolarMixMarketBased__c,OtherFossilFuelMixMarketBased__c,OtherFuelMixMarketBased__c,DataSource__c
44422,44422 - eGRID2016,2018,RFCW,OH,Greenford,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44423,44423 - eGRID2016,2018,RFCW,OH,Hanoverton,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44424,44424 - eGRID2016,2018,RFCW,OH,Hartford,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44425,44425 - eGRID2016,2018,RFCW,OH,Hubbard,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44427,44427 - eGRID2016,2018,RFCW,OH,Kensington,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44428,44428 - eGRID2016,2018,RFCW,OH,Kinsman,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44429,44429 - eGRID2016,2018,RFCW,OH,Lake Milton,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44430,44430 - eGRID2016,2018,RFCW,OH,Leavittsburg,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44431,44431 - eGRID2016,2018,RFCW,OH,Leetonia,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44432,44432 - eGRID2016,2018,RFCW,OH,Lisbon,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44436,44436 - eGRID2016,2018,RFCW,OH,Lowellville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44437,44437 - eGRID2016,2018,RFCW,OH,McDonald,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44438,44438 - eGRID2016,2018,RFCW,OH,Masury,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44439,44439 - eGRID2016,2018,RFCW,OH,Mesopotamia,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44440,44440 - eGRID2016,2018,RFCW,OH,Mineral Ridge,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44441,44441 - eGRID2016,2018,RFCW,OH,Negley,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44442,44442 - eGRID2016,2018,RFCW,OH,New Middletown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44443,44443 - eGRID2016,2018,RFCW,OH,New Springfield,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44444,44444 - eGRID2016,2018,RFCW,OH,Newton Falls,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44445,44445 - eGRID2016,2018,RFCW,OH,New Waterford,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44446,44446 - eGRID2016,2018,RFCW,OH,Niles,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44449,44449 - eGRID2016,2018,RFCW,OH,North Benton,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44450,44450 - eGRID2016,2018,RFCW,OH,North Bloomfield,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44451,44451 - eGRID2016,2018,RFCW,OH,North Jackson,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44452,44452 - eGRID2016,2018,RFCW,OH,North Lima,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44453,44453 - eGRID2016,2018,RFCW,OH,Orangeville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44454,44454 - eGRID2016,2018,RFCW,OH,Petersburg,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44455,44455 - eGRID2016,2018,RFCW,OH,Rogers,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44460,44460 - eGRID2016,2018,RFCW,OH,Salem,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44470,44470 - eGRID2016,2018,RFCW,OH,Southington,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44471,44471 - eGRID2016,2018,RFCW,OH,Struthers,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44473,44473 - eGRID2016,2018,RFCW,OH,Vienna,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44481,44481 - eGRID2016,2018,RFCW,OH,Warren,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44482,44482 - eGRID2016,2018,RFCW,OH,Warren,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44483,44483 - eGRID2016,2018,RFCW,OH,Warren,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44484,44484 - eGRID2016,2018,RFCW,OH,Warren,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44485,44485 - eGRID2016,2018,RFCW,OH,Warren,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44486,44486 - eGRID2016,2018,RFCW,OH,Warren,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44488,44488 - eGRID2016,2018,RFCW,OH,Warren,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44490,44490 - eGRID2016,2018,RFCW,OH,Washingtonville,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44491,44491 - eGRID2016,2018,RFCW,OH,West Farmington,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44492,44492 - eGRID2016,2018,RFCW,OH,West Point,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44493,44493 - eGRID2016,2018,RFCW,OH,Winona,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44501,44501 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44502,44502 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44503,44503 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44504,44504 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44505,44505 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44506,44506 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44507,44507 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44509,44509 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44510,44510 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44511,44511 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44512,44512 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44513,44513 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44514,44514 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44515,44515 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44555,44555 - eGRID2016,2018,RFCW,OH,Youngstown,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44601,44601 - eGRID2016,2018,RFCW,OH,Alliance,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44606,44606 - eGRID2016,2018,RFCW,OH,Apple Creek,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44607,44607 - eGRID2016,2018,RFCW,OH,Augusta,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44608,44608 - eGRID2016,2018,RFCW,OH,Beach City,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44609,44609 - eGRID2016,2018,RFCW,OH,Beloit,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44610,44610 - eGRID2016,2018,RFCW,OH,Berlin,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44611,44611 - eGRID2016,2018,RFCW,OH,Big Prairie,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44612,44612 - eGRID2016,2018,RFCW,OH,Bolivar,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44613,44613 - eGRID2016,2018,RFCW,OH,Brewster,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44614,44614 - eGRID2016,2018,RFCW,OH,Canal Fulton,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44615,44615 - eGRID2016,2018,RFCW,OH,Carrollton,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44617,44617 - eGRID2016,2018,RFCW,OH,Charm,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44618,44618 - eGRID2016,2018,RFCW,OH,Dalton,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44619,44619 - eGRID2016,2018,RFCW,OH,Damascus,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44620,44620 - eGRID2016,2018,RFCW,OH,Dellroy,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44621,44621 - eGRID2016,2018,RFCW,OH,Dennison,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44622,44622 - eGRID2016,2018,RFCW,OH,Dover,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44624,44624 - eGRID2016,2018,RFCW,OH,Dundee,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44625,44625 - eGRID2016,2018,RFCW,OH,East Rochester,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44626,44626 - eGRID2016,2018,RFCW,OH,East Sparta,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44627,44627 - eGRID2016,2018,RFCW,OH,Fredericksburg,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
44628,44628 - eGRID2016,2018,RFCW,OH,Glenmont,United States,1243.439,19,108,1251.472,1251.472,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,0.4,0.9,3.2,0,0.6,49.8,16.7,27.6,0.1,0.7,0.1,https://www.epa.gov/energy/emissions-generation-resource-integrated-database-egrid
